id,candidate,candidate_confidence,relevant_yn,relevant_yn_confidence,sentiment,sentiment_confidence,subject_matter,subject_matter_confidence,candidate_gold,name,relevant_yn_gold,retweet_count,sentiment_gold,subject_matter_gold,text,tweet_coord,tweet_created,tweet_id,tweet_location,user_timezone
7628,Rand Paul,1.0,,,Positive,0.6522,,,,,,5,,,,,,,"Washington, DC",
7643,Donald Trump,1.0,,,Negative,1.0,,,,,,0,,,,,,,"Milwaukee, WI",
7647,Donald Trump,1.0,,,Negative,1.0,,,,,,1,,,,,,,"Portland, Oregon",
7656,Donald Trump,1.0,,,Negative,1.0,,,,,,4,,,,,,,"Los Angeles, CA",
7661,Donald Trump,1.0,,,Neutral,1.0,,,,,,17,,,,,,,"Brazos Valley, Texas",
7668,Chris Christie,1.0,,,Negative,0.6515,,,,,,0,,,,,,,"Atlanta, Georgia",
7673,Ben Carson,0.4545,,,Negative,0.3483,,,,,,0,,,,,,,Michigan,
7681,Donald Trump,1.0,,,Negative,0.3572,,,,,,4,,,,,,,Colorado,
7701,Mike Huckabee,1.0,,,Neutral,0.6703,,,,,,43,,,,,,,"Milwaukee, WI",
7709,,0.233,,,Neutral,0.6304,,,,,,248,,,,,,,New York,
7712,Rand Paul,1.0,,,Negative,0.6941,,,,,,0,,,,,,,"Des Moines, Iowa",
7721,Donald Trump,0.4746,,,Neutral,0.6889,,,,,,0,,,,,,,"Youngstown, OH",
7734,Donald Trump,0.4756,,,Negative,0.6897,,,,,,0,,,,,,,"Davis, CA",
7735,Rand Paul,0.6735,,,Neutral,0.6735,,,,,,178,,,,,,,"Duncan, Oklahoma",
7749,Donald Trump,1.0,,,Neutral,0.6628,,,,,,0,,,,,,,Tennessee Memphis. ,
7754,John Kasich,1.0,,,Positive,1.0,,,,,,1,,,,,,,"Seattle, WA",
7759,Donald Trump,1.0,,,Positive,0.369,,,,,,0,,,,,,,Texas,
7773,Donald Trump,1.0,,,Positive,0.7059,,,,,,134,,,,,,,"Warren, Ohio -U.S.A.-",
7798,Donald Trump,0.6818,,,Neutral,0.6477,,,,,,0,,,,,,,Minnesota,
7816,Donald Trump,0.4307,,,Negative,0.6562,,,,,,0,,,,,,,"Seattle, WA",
7819,Donald Trump,1.0,,,Negative,0.35100000000000003,,,,,,1,,,,,,,"West Valley City & Ogden, Utah",
7832,Ted Cruz,1.0,,,Positive,1.0,,,,,,23,,,,,,,Minnesota,
7836,Rand Paul,1.0,,,Positive,1.0,,,,,,0,,,,,,,Houston TX,
7842,Rand Paul,0.4572,,,Negative,0.3431,,,,,,126,,,,,,,"Omaha, NE",
7847,,0.2296,,,Negative,0.3573,,,,,,1,,,,,,,"Raleigh, NC",
7854,Donald Trump,1.0,,,Negative,0.6593,,,,,,1,,,,,,,"Bloomington, Indiana",
7858,Donald Trump,1.0,,,Negative,1.0,,,,,,0,,,,,,,"Catalina, AZ",
7861,Jeb Bush,1.0,,,Neutral,0.6319,,,,,,13,,,,,,,Indiana USA,
7866,Chris Christie,1.0,,,Positive,0.6667,,,,,,0,,,,,,,"New York, NY",
7867,Donald Trump,1.0,,,Negative,0.6667,,,,,,0,,,,,,,"Fishers, IN",
7870,Rand Paul,1.0,,,Positive,0.6279,,,,,,0,,,,,,,"Greensboro, NC",
7871,Donald Trump,1.0,,,Positive,0.6937,,,,,,1,,,,,,,"Philladelphia, PA",
7873,Marco Rubio,1.0,,,Positive,0.6383,,,,,,0,,,,,,,"Boston, MA | Boynton Beach, FL",
7873,Marco Rubio,1.0,,,Positive,0.6383,,,,,,0,,,,,,,"Boston, MA | Boynton Beach, FL",
7887,John Kasich,1.0,,,Negative,0.6477,,,,,,0,,,,,,,"Philadelphia, PA",
7891,Donald Trump,0.7631,,,Neutral,0.3495,,,,,,1,,,,,,,Musician/Recording Eng  - CA,
7894,Donald Trump,1.0,,,Negative,0.9214,,,,,,9,,,,,,,"Ellicott City, Maryland",
7902,Ted Cruz,1.0,,,Positive,0.6369,,,,,,67,,,,,,,"Aurora, Colorado",
7903,Donald Trump,1.0,,,Negative,0.3636,,,,,,72,,,,,,,"Ventura, CA",
7904,Ben Carson,1.0,,,Negative,0.6362,,,,,,0,,,,,,,"Danbury, CT",
7909,Jeb Bush,0.4492,,,Neutral,0.6702,,,,,,21,,,,,,,Bal Harbour Florida,
7938,Scott Walker,1.0,,,Negative,0.6824,,,,,,3,,,,,,,"Madison, Wisconsin",
7948,Donald Trump,1.0,,,Negative,0.6471,,,,,,134,,,,,,,"Warren, Ohio -U.S.A.-",
7949,Donald Trump,1.0,,,Positive,0.6118,,,,,,78,,,,,,,"Warren, Ohio -U.S.A.-",
7953,Donald Trump,0.4211,,,Positive,0.6489,,,,,,93,,,,,,,"Paris, TN/Philadelphia, PA",
7955,Donald Trump,1.0,,,Negative,0.6316,,,,,,0,,,,,,,Texas,
7957,Donald Trump,1.0,,,Negative,0.6742,,,,,,0,,,,,,,"Tucker, GA",
7969,Donald Trump,1.0,,,Positive,0.7056,,,,,,94,,,,,,,"Bowling Green, KY ",
7971,Chris Christie,1.0,,,Negative,1.0,,,,,,48,,,,,,,"Paris, TN/Philadelphia, PA",
7999,John Kasich,0.6773,,,Negative,1.0,,,,,,0,,,,,,,"Concord, NH",
8027,Scott Walker,1.0,,,Negative,0.3638,,,,,,3,,,,,,,"Waukesha, Wisconsin",
8040,Ted Cruz,1.0,,,Neutral,0.6379,,,,,,67,,,,,,,"Los Angeles, California",
8041,Donald Trump,0.3974,,,Negative,0.337,,,,,,78,,,,,,,"Anytown, NJ",
8046,Donald Trump,1.0,,,Negative,0.6697,,,,,,72,,,,,,,"Omaha, NE USA",
8047,Chris Christie,1.0,,,Negative,1.0,,,,,,48,,,,,,,"Anytown, NJ",
8059,Donald Trump,1.0,,,Negative,0.69,,,,,,72,,,,,,,Gator Country Florida,
8064,Marco Rubio,0.4218,,,Positive,0.6495,,,,,,0,,,,,,,California,
8067,Donald Trump,1.0,,,Neutral,0.7283,,,,,,72,,,,,,,"Paris, TN/Philadelphia, PA",
8072,Donald Trump,1.0,,,Negative,0.7143,,,,,,0,,,,,,,"Chicago, IL",
8088,Donald Trump,1.0,,,Positive,0.6517,,,,,,1,,,,,,,Perth Amboy NJ,
8089,Jeb Bush,1.0,,,Negative,1.0,,,,,,9,,,,,,,"Long Island, New York",
8090,Donald Trump,1.0,,,Positive,0.6484,,,,,,1,,,,,,,Washington state,
8091,Scott Walker,0.6782,,,Neutral,1.0,,,,,,2,,,,,,,"Sioux Falls, SD",
8096,Donald Trump,1.0,,,Negative,0.3688,,,,,,134,,,,,,,Arkansas,
8099,Donald Trump,1.0,,,Neutral,0.664,,,,,,72,,,,,,,Southern California,
8102,Chris Christie,1.0,,,Negative,1.0,,,,,,48,,,,,,,New York,
8121,Donald Trump,1.0,,,Positive,0.6691,,,,,,105,,,,,,,Oregon,
8151,Ted Cruz,1.0,,,Positive,0.6667,,,,,,67,,,,,,,Ft Worth Texas,
8174,Ted Cruz,1.0,,,Positive,0.6562,,,,,,67,,,,,,,MS,
8175,Ted Cruz,1.0,,,Positive,1.0,,,,,,67,,,,,,,NE CT,
8175,Ted Cruz,1.0,,,Positive,1.0,,,,,,67,,,,,,,NE CT,
8206,Donald Trump,1.0,,,Neutral,1.0,,,,,,72,,,,,,,MS,
8224,Donald Trump,1.0,,,Neutral,0.6453,,,,,,72,,,,,,,Orlando FL,
8230,Ted Cruz,1.0,,,Neutral,0.6804,,,,,,67,,,,,,,"Tampa, Florida",
8233,Ted Cruz,1.0,,,Positive,0.6629,,,,,,67,,,,,,,KS girl n SC. Graphic Art Ret.,
8236,Ted Cruz,1.0,,,Positive,0.6932,,,,,,67,,,,,,,Pennsylvania,
8237,Ted Cruz,1.0,,,Positive,1.0,,,,,,67,,,,,,,NY,
8243,Ted Cruz,1.0,,,Neutral,0.6344,,,,,,67,,,,,,,"Newnan, GA",
8249,Ted Cruz,1.0,,,Positive,1.0,,,,,,67,,,,,,,Missouri,
8251,Donald Trump,0.4642,,,Positive,0.3516,,,,,,2,,,,,,,"Fort Worth, TX",
8252,Donald Trump,0.4398,,,Negative,0.3474,,,,,,19,,,,,,,"New York, New York",
8255,Ted Cruz,1.0,,,Positive,1.0,,,,,,65,,,,,,,Kansas,
8261,Jeb Bush,0.444,,,Negative,0.6663,,,,,,1,,,,,,,"New York, New York",
8264,Ted Cruz,1.0,,,Positive,1.0,,,,,,65,,,,,,,Missouri,
8290,John Kasich,0.4829,,,Neutral,0.3587,,,,,,1,,,,,,,"Washington, DC",
8291,Rand Paul,0.2428,,,Neutral,0.6915,,,,,,0,,,,,,,"Naples, FL USA",
8296,Donald Trump,1.0,,,Positive,0.6842,,,,,,12,,,,,,,Iowa,
8298,Ted Cruz,1.0,,,Positive,0.6778,,,,,,67,,,,,,,Florida,
8302,Ted Cruz,1.0,,,Neutral,0.679,,,,,,67,,,,,,,"Pasadena, TX",
8314,Ted Cruz,1.0,,,Positive,0.6739,,,,,,0,,,,,,,"Riverbanks Zoo, Columbia, SC",
8332,Ben Carson,0.7089,,,Positive,0.7089,,,,,,1,,,,,,,Don't mess with Texas,
8334,Ted Cruz,1.0,,,Positive,0.6742,,,,,,67,,,,,,,TN,
8340,Ted Cruz,1.0,,,Positive,0.6632,,,,,,67,,,,,,,Texas,
8351,Donald Trump,1.0,,,Negative,1.0,,,,,,8,,,,,,,Pennsylvania,
8352,Ted Cruz,1.0,,,Positive,0.6731,,,,,,67,,,,,,,"Tampa, Fl,Washington DC",
8355,Ted Cruz,1.0,,,Positive,1.0,,,,,,67,,,,,,,Louisiana,
8357,Chris Christie,1.0,,,Negative,1.0,,,,,,48,,,,,,,NE - DC area - U.S.,
8357,Chris Christie,1.0,,,Negative,1.0,,,,,,48,,,,,,,NE - DC area - U.S.,
8360,Donald Trump,1.0,,,Neutral,0.6342,,,,,,72,,,,,,,Getting out of NY,
8385,Ben Carson,1.0,,,Positive,0.6274,,,,,,0,,,,,,,Winchester Virginia,
8389,Ted Cruz,1.0,,,Positive,1.0,,,,,,0,,,,,,,"Tampa, FL",
8408,Chris Christie,1.0,,,Negative,1.0,,,,,,48,,,,,,,Boston MA,
8419,Chris Christie,1.0,,,Negative,1.0,,,,,,48,,,,,,,"East side of Vineland, NJ",
8437,Donald Trump,1.0,,,Neutral,0.6667,,,,,,72,,,,,,,Paradise Hawaii,
8460,Chris Christie,1.0,,,Negative,1.0,,,,,,48,,,,,,,"Grass Lake, Michigan",
8462,Chris Christie,1.0,,,Negative,1.0,,,,,,48,,,,,,,"Dublin, PA",
8464,Donald Trump,1.0,,,Neutral,0.6638,,,,,,0,,,,,,,"Irving, TX / Los Angeles, CA",
8464,Donald Trump,1.0,,,Neutral,0.6638,,,,,,0,,,,,,,"Irving, TX / Los Angeles, CA",
8467,Rand Paul,0.6685,,,Neutral,0.6685,,,,,,26,,,,,,,"Clackamas, Oregon",
8472,Chris Christie,0.68,,,Negative,1.0,,,,,,132,,,,,,,"Clackamas, Oregon",
8473,Chris Christie,1.0,,,Negative,1.0,,,,,,48,,,,,,,"Shenandoah, TX",
8480,Donald Trump,1.0,,,Negative,0.655,,,,,,72,,,,,,,California,
8481,Chris Christie,1.0,,,Negative,1.0,,,,,,48,,,,,,,"Newport Beach, California",
8503,Donald Trump,0.6774,,,Negative,0.6774,,,,,,149,,,,,,,South Carolina,
8506,Donald Trump,0.4123,,,Neutral,0.3579,,,,,,72,,,,,,,"Central Sierra Mountains, CA",
8517,Jeb Bush,1.0,,,Negative,0.6703,,,,,,0,,,,,,,Dayton Ohio home of WPAFB,
8518,Donald Trump,1.0,,,Negative,0.7111,,,,,,72,,,,,,,"Whitefish Bay, Wisconsin",
8530,Donald Trump,1.0,,,Neutral,0.6824,,,,,,72,,,,,,,Small Town in Texas,
8540,Donald Trump,1.0,,,Negative,0.3407,,,,,,72,,,,,,,Southern CA,
8542,Donald Trump,1.0,,,Positive,0.3656,,,,,,72,,,,,,,Oregon,
8563,Donald Trump,1.0,,,Positive,0.6921,,,,,,0,,,,,,,California,
8616,Donald Trump,0.4393,,,Negative,0.3488,,,,,,19,,,,,,," Chandler, AZ",
8664,Donald Trump,1.0,,,Negative,1.0,,,,,,11,,,,,,,Arizona,
8794,Ben Carson,1.0,,,Negative,1.0,,,,,,0,,,,,,,moved from CA to NC,
8794,Ben Carson,1.0,,,Negative,1.0,,,,,,0,,,,,,,moved from CA to NC,
8812,Donald Trump,1.0,,,Neutral,0.3404,,,,,,0,,,,,,,Colorado,
8815,Donald Trump,1.0,,,Negative,0.6071,,,,,,0,,,,,,,TX,
8842,Donald Trump,1.0,,,Negative,1.0,,,,,,1,,,,,,,"Las Vegas, NV",
8851,Ted Cruz,0.7021,,,Neutral,0.6269,,,,,,9,,,,,,,Georgia,
8859,Ted Cruz,0.6932,,,Negative,0.6932,,,,,,9,,,,,,,Wisconsin,
8874,Ted Cruz,1.0,,,Negative,0.6593,,,,,,9,,,,,,,WA,
8892,Ted Cruz,0.6628,,,Negative,1.0,,,,,,21,,,,,,,"Philadelphia, PA 19130",
8945,Ted Cruz,0.4805,,,Negative,0.6932,,,,,,0,,,,,,,"Smalltown, SC USA",
8951,Jeb Bush,1.0,,,Negative,1.0,,,,,,18,,,,,,,"Penn Hills, PA ( Pittsburgh ) ",
8964,Donald Trump,1.0,,,Positive,0.6996,,,,,,105,,,,,,,"Shawnee, Oklahoma USA",
8966,Donald Trump,1.0,,,Negative,0.6889,,,,,,71,,,,,,,"Shawnee, Oklahoma USA",
8967,Rand Paul,0.6941,,,Negative,1.0,,,,,,31,,,,,,,"Shawnee, Oklahoma USA",
8970,Jeb Bush,1.0,,,Negative,0.6609999999999999,,,,,,172,,,,,,,"Shawnee, Oklahoma USA",
8977,Donald Trump,0.4402,,,Negative,0.6635,,,,,,134,,,,,,,"Shawnee, Oklahoma USA",
8981,Jeb Bush,1.0,,,Negative,0.6842,,,,,,18,,,,,,,"San Tan Valley, AZ",
8985,Donald Trump,1.0,,,Negative,0.6922,,,,,,2,,,,,,,"Southeast, FL (Real Estate)",
8990,John Kasich,1.0,,,Negative,0.7093,,,,,,4,,,,,,,"Dallas, Texas",
8996,John Kasich,0.6889,,,Negative,0.6333,,,,,,4,,,,,,,FL,
9006,John Kasich,0.6818,,,Positive,0.3661,,,,,,4,,,,,,,"New Orleans, LA",
9009,Donald Trump,1.0,,,Negative,1.0,,,,,,1,,,,,,,Eastern North Carolina,
9057,Donald Trump,1.0,,,Negative,0.6458,,,,,,73,,,,,,,NJ,
9061,Ben Carson,1.0,,,Positive,1.0,,,,,,1,,,,,,,"VA, DC, WV, NC, NJ, NY",
9073,Donald Trump,1.0,,,Negative,1.0,,,,,,278,,,,,,,"Bergenfield, NJ",
9078,Ben Carson,1.0,,,Positive,1.0,,,,,,8,,,,,,,"Dakota City, Nebraska",
9078,Ben Carson,1.0,,,Positive,1.0,,,,,,8,,,,,,,"Dakota City, Nebraska",
9084,Donald Trump,1.0,,,Negative,0.6737,,,,,,73,,,,,,,Kansas,
9090,Donald Trump,1.0,,,Negative,0.6703,,,,,,0,,,,,,,Oklahoma,
9113,Rand Paul,1.0,,,Negative,1.0,,,,,,5,,,,,,,New York,
9131,Donald Trump,1.0,,,Negative,1.0,,,,,,2,,,,,,,"Fort Worth, Texas",
9135,Donald Trump,1.0,,,Positive,1.0,,,,,,105,,,,,,,"Ottawa, Canada; Austin, Texas",
9137,Rand Paul,1.0,,,Neutral,0.6843,,,,,,5,,,,,,,"Screwston, Texas",
9138,Donald Trump,1.0,,,Positive,1.0,,,,,,105,,,,,,,"Niagara Region, Ontario CA",
9152,Donald Trump,1.0,,,Positive,0.6907,,,,,,1,,,,,,,"New York, NY and on a ✈️",
9169,Donald Trump,1.0,,,Positive,1.0,,,,,,105,,,,,,,St.George Utah,
9172,Donald Trump,1.0,,,Positive,0.6667,,,,,,1,,,,,,,"Washington, DC",
9173,Donald Trump,1.0,,,Positive,0.3438,,,,,,0,,,,,,,moved from CA to NC,
9173,Donald Trump,1.0,,,Positive,0.3438,,,,,,0,,,,,,,moved from CA to NC,
9176,Rand Paul,1.0,,,Negative,0.6742,,,,,,5,,,,,,,"Austin, TX",
9183,Rand Paul,1.0,,,Negative,0.6235,,,,,,5,,,,,,,Illinois,
9187,Jeb Bush,0.3847,,,Negative,0.3298,,,,,,9,,,,,,,"Modesto, California",
9192,Ted Cruz,1.0,,,Positive,1.0,,,,,,65,,,,,,,North Georgia,
9233,Rand Paul,1.0,,,Negative,1.0,,,,,,5,,,,,,,"Cocoa Beach, Florida",
9252,Marco Rubio,0.6813,,,Neutral,0.6484,,,,,,0,,,,,,,"Stanley, NC",
9253,Ted Cruz,0.6744,,,Positive,0.6744,,,,,,0,,,,,,,"Seattle / Tacoma, Washington",
9260,Donald Trump,0.3819,,,Negative,0.618,,,,,,3,,,,,,,Philadelphia PA,
9263,Donald Trump,1.0,,,Neutral,0.3556,,,,,,73,,,,,,,"Waco, Texas Conservative",
9267,Donald Trump,1.0,,,Negative,1.0,,,,,,1,,,,,,,AZ USA,
9285,Mike Huckabee,1.0,,,Neutral,0.6395,,,,,,0,,,,,,,moved from CA to NC,
9285,Mike Huckabee,1.0,,,Neutral,0.6395,,,,,,0,,,,,,,moved from CA to NC,
9290,Ben Carson,1.0,,,Positive,1.0,,,,,,8,,,,,,,"Lincoln, NE",
9304,Ben Carson,0.4209,,,Positive,0.6488,,,,,,0,,,,,,,"Long Island, NY",
9306,Marco Rubio,1.0,,,Positive,1.0,,,,,,0,,,,,,,"Seattle / Tacoma, Washington",
9307,Chris Christie,0.6897,,,Positive,0.6667,,,,,,0,,,,,,,moved from CA to NC,
9307,Chris Christie,0.6897,,,Positive,0.6667,,,,,,0,,,,,,,moved from CA to NC,
9313,Ted Cruz,1.0,,,Positive,0.6617,,,,,,0,,,,,,,Ohio,
9316,Donald Trump,0.4171,,,Neutral,0.3333,,,,,,0,,,,,,,"Sarasota, Florida",
9317,Scott Walker,0.6437,,,Positive,0.6437,,,,,,0,,,,,,,moved from CA to NC,
9317,Scott Walker,0.6437,,,Positive,0.6437,,,,,,0,,,,,,,moved from CA to NC,
9321,Jeb Bush,1.0,,,Neutral,0.6484,,,,,,21,,,,,,,New York,
9329,Mike Huckabee,1.0,,,Negative,0.6628,,,,,,66,,,,,,,North Texas,
9331,Jeb Bush,1.0,,,Negative,1.0,,,,,,18,,,,,,,Youngstown region Ohio ,
9353,Jeb Bush,1.0,,,Negative,1.0,,,,,,172,,,,,,,"New York, NY",
9355,Donald Trump,1.0,,,Negative,1.0,,,,,,5,,,,,,,"Scottsdale, AZ USA",
9361,Ben Carson,1.0,,,Positive,1.0,,,,,,0,,,,,,,NC,
9380,Jeb Bush,0.4028,,,Negative,0.321,,,,,,21,,,,,,,"Grants Pass, Oregon",
9389,Jeb Bush,1.0,,,Positive,0.6667,,,,,,21,,,,,,,Florida,
9393,Marco Rubio,0.6322,,,Positive,0.7126,,,,,,0,,,,,,,"Seattle / Tacoma, Washington",
9398,Jeb Bush,0.6949,,,Negative,0.6949,,,,,,9,,,,,,,Suburban NE Ohio,
9398,Jeb Bush,0.6949,,,Negative,0.6949,,,,,,9,,,,,,,Suburban NE Ohio,
9417,Rand Paul,0.6364,,,Negative,1.0,,,,,,0,,,,,,,"Aurora, Illinois",
9440,,0.2319,,,Neutral,0.3441,,,,,,59,,,,,,,"Peekskill, New York",
9442,Ted Cruz,1.0,,,Negative,0.6703,,,,,,15,,,,,,,"Cherry Hill, NJ",
9463,Donald Trump,0.4247,,,Neutral,0.3371,,,,,,11,,,,,,,California,
9467,Jeb Bush,0.4311,,,Positive,0.3333,,,,,,0,,,,,,,TX,
9474,,0.2255,,,Neutral,0.6566,,,,,,8,,,,,,,"Seattle / Tacoma, Washington",
9475,Donald Trump,1.0,,,Positive,0.6759,,,,,,0,,,,,,,Florida,
9479,Jeb Bush,1.0,,,Positive,0.6778,,,,,,21,,,,,,,"FFX County, VA",
9481,Donald Trump,0.4302,,,Negative,0.6559,,,,,,11,,,,,,,"Millburn, NJ",
9487,Donald Trump,1.0,,,Positive,1.0,,,,,,1,,,,,,,Florida,
9491,Scott Walker,1.0,,,Negative,0.6867,,,,,,9,,,,,,,"Madison, WI",
9493,Donald Trump,1.0,,,Negative,0.7045,,,,,,0,,,,,,,"Mobile, AL",
9509,Donald Trump,1.0,,,Negative,1.0,,,,,,11,,,,,,,MD,
9510,Chris Christie,0.6941,,,Negative,0.6941,,,,,,7,,,,,,,"Buffalo Valley,  Tennessee",
9517,Donald Trump,0.6548,,,Positive,0.6548,,,,,,38,,,,,,,Central California,
9520,Jeb Bush,1.0,,,Negative,0.65,,,,,,21,,,,,,,"Boston, MA",
9522,Jeb Bush,1.0,,,Negative,0.7059,,,,,,21,,,,,,,The Great State of Alaska,
9525,Donald Trump,0.4376,,,Negative,0.336,,,,,,28,,,,,,,New York City,
9528,Ted Cruz,0.4799,,,Positive,0.6928,,,,,,149,,,,,,,Texas,
9530,Jeb Bush,1.0,,,Negative,0.6798,,,,,,21,,,,,,,"Scottsdale, Arizona",
9535,Donald Trump,1.0,,,Negative,0.7,,,,,,7,,,,,,,TX ,
9537,Ted Cruz,1.0,,,Negative,0.6595,,,,,,15,,,,,,,New York City,
9547,Donald Trump,1.0,,,Negative,1.0,,,,,,11,,,,,,,"Newport, RI",
9558,John Kasich,1.0,,,Positive,1.0,,,,,,0,,,,,,,moved from CA to NC,
9558,John Kasich,1.0,,,Positive,1.0,,,,,,0,,,,,,,moved from CA to NC,
9565,Donald Trump,0.4492,,,Neutral,0.6702,,,,,,278,,,,,,,Southwestern PA,
9567,Ben Carson,1.0,,,Positive,1.0,,,,,,1,,,,,,,Kansas,
9585,Jeb Bush,1.0,,,Negative,1.0,,,,,,172,,,,,,,University of Oklahoma,
9593,Ben Carson,0.6611,,,Positive,0.6611,,,,,,8,,,,,,,In the great state of Nebraska,
9608,Ted Cruz,1.0,,,Negative,0.6998,,,,,,15,,,,,,,"I miss you, NJ",
9612,Ted Cruz,0.6706,,,Positive,0.3412,,,,,,149,,,,,,,"Miami, FL",
9624,Ted Cruz,1.0,,,Positive,1.0,,,,,,0,,,,,,,"Washington, DC",
9626,Jeb Bush,1.0,,,Negative,1.0,,,,,,18,,,,,,,NYC | NJ,
9633,Donald Trump,0.6859999999999999,,,Positive,0.6512,,,,,,0,,,,,,,moved from CA to NC,
9633,Donald Trump,0.6859999999999999,,,Positive,0.6512,,,,,,0,,,,,,,moved from CA to NC,
9638,Donald Trump,1.0,,,Negative,1.0,,,,,,2,,,,,,,"I miss you, NJ",
9641,Jeb Bush,1.0,,,Negative,0.6786,,,,,,18,,,,,,,Morrisville NC USA,
9672,Donald Trump,0.6667,,,Negative,1.0,,,,,,0,,,,,,,"Atlanta, GA",
9680,John Kasich,1.0,,,Positive,0.6374,,,,,,0,,,,,,,"Saint Charles, Missouri",
9683,Donald Trump,1.0,,,Positive,1.0,,,,,,1,,,,,,,Austin Texas,
9691,Ted Cruz,0.4258,,,Positive,0.3474,,,,,,149,,,,,,,Arizona,
9706,Rand Paul,1.0,,,Negative,0.6591,,,,,,1,,,,,,,"I miss you, NJ",
9710,Ben Carson,0.4253,,,Positive,0.6522,,,,,,0,,,,,,,"Bridgeport, WV ",
9717,Jeb Bush,1.0,,,Negative,1.0,,,,,,18,,,,,,,Western Colorado,
9719,Donald Trump,0.4123,,,Negative,0.6421,,,,,,134,,,,,,,"I miss you, NJ",
9729,Jeb Bush,1.0,,,Negative,1.0,,,,,,18,,,,,,,"Cocoa Beach, Florida",
9732,Jeb Bush,1.0,,,Negative,1.0,,,,,,9,,,,,,,Texas,
9741,Jeb Bush,1.0,,,Negative,0.6404,,,,,,0,,,,,,,Small Town in Texas,
9764,Jeb Bush,1.0,,,Negative,1.0,,,,,,0,,,,,,,Florida Central West Coast,
9773,Ted Cruz,1.0,,,Positive,0.3636,,,,,,0,,,,,,,"Franklin, Tennessee",
9776,Rand Paul,0.3923,,,Negative,0.3297,,,,,,5,,,,,,,"I miss you, NJ",
9779,Donald Trump,1.0,,,Negative,1.0,,,,,,0,,,,,,,"I miss you, NJ",
9783,Jeb Bush,1.0,,,Negative,1.0,,,,,,3,,,,,,,"Conroe, TX",
9795,Donald Trump,1.0,,,Positive,0.6517,,,,,,72,,,,,,,"Boston, MA",
9808,Rand Paul,1.0,,,Positive,1.0,,,,,,1,,,,,,,NY - LA,
9808,Rand Paul,1.0,,,Positive,1.0,,,,,,1,,,,,,,NY - LA,
9826,Ben Carson,1.0,,,Positive,1.0,,,,,,8,,,,,,,"New Orleans, LA",
9840,Donald Trump,1.0,,,Negative,0.6629,,,,,,2,,,,,,,Vermont USA,
9843,Jeb Bush,1.0,,,Negative,1.0,,,,,,3,,,,,,,Florida Central West Coast,
9851,Donald Trump,1.0,,,Positive,0.6711,,,,,,72,,,,,,,"Fresno, CA",
9855,Ben Carson,1.0,,,Positive,1.0,,,,,,1,,,,,,,"New York, NY",
9860,Ben Carson,1.0,,,Positive,0.7033,,,,,,0,,,,,,,"Charleston, SC",
9876,Ben Carson,0.6471,,,Positive,0.6941,,,,,,8,,,,,,,"Omaha, Nebraska",
9884,Ben Carson,0.4539,,,Positive,0.6737,,,,,,1,,,,,,,GLOBAL/New York,
9899,Ben Carson,1.0,,,Negative,0.6768,,,,,,0,,,,,,,"Los Angeles, CA",
9918,Donald Trump,1.0,,,Negative,1.0,,,,,,7,,,,,,,"Irvine, CA",
9922,Ben Carson,1.0,,,Positive,1.0,,,,,,10,,,,,,,Midland MI,
9924,Donald Trump,1.0,,,Neutral,0.7065,,,,,,0,,,,,,,"Franklin, Tennessee",
9929,Ted Cruz,0.4171,,,Positive,0.6458,,,,,,0,,,,,,,Texas & New Mexico,
9934,Donald Trump,1.0,,,Positive,0.6705,,,,,,1,,,,,,,South Florida,
9941,Jeb Bush,1.0,,,Negative,0.6667,,,,,,0,,,,,,,"Los Angeles, CA",
9944,Ben Carson,1.0,,,Positive,0.3691,,,,,,0,,,,,,,"Fayetteville, NC USA",
9949,Donald Trump,1.0,,,Neutral,0.6667,,,,,,0,,,,,,,"New London, CT",
9969,John Kasich,1.0,,,Positive,1.0,,,,,,0,,,,,,,Pittsburgh PA,
9974,Donald Trump,1.0,,,Positive,0.6515,,,,,,149,,,,,,,Missouri,
9975,Donald Trump,0.4265,,,Neutral,0.3265,,,,,,0,,,,,,,"New York, New York",
9976,Donald Trump,1.0,,,Negative,0.6719,,,,,,0,,,,,,,New York,
9980,Donald Trump,1.0,,,Neutral,0.7006,,,,,,0,,,,,,,"Kent, OH",
9986,Mike Huckabee,1.0,,,Negative,1.0,,,,,,0,,,,,,,"New York, NY",
9988,Ben Carson,0.6347,,,Neutral,0.3653,,,,,,10,,,,,,,"Columbus, OH",
9989,Donald Trump,1.0,,,Neutral,0.6739,,,,,,0,,,,,,,"Silver Spring, MD",
9994,Donald Trump,1.0,,,Negative,1.0,,,,,,1,,,,,,,"Tulsa, Oklahoma",
10003,Jeb Bush,1.0,,,Negative,0.6455,,,,,,0,,,,,,,Florida Central West Coast,
10010,Ted Cruz,0.6392,,,Positive,1.0,,,,,,0,,,,,,,"Smalltown, SC USA",
10029,Jeb Bush,1.0,,,Neutral,1.0,,,,,,0,,,,,,,"Hollywood, CA",
10033,Jeb Bush,1.0,,,Neutral,0.6344,,,,,,0,,,,,,,"Silver Spring, MD",
10034,Jeb Bush,0.4108,,,Negative,0.3264,,,,,,9,,,,,,,"Hollywood, CA",
10035,Jeb Bush,0.4143,,,Negative,0.6437,,,,,,2,,,,,,,Florida Central West Coast,
10038,Jeb Bush,1.0,,,Negative,1.0,,,,,,0,,,,,,,"Brooklyn (Kings County), NY",
